T,Z,Y,X,Score,Size,Confidence,Angle
16.0,11.0,496.0058403015137,771.23876953125,1.0,17.0,0.9268703460693359,2.0
16.0,11.0,782.0636978149414,782.5670356750488,1.0,9.0,0.912722110748291,2.0
16.0,11.0,349.90268898010254,902.0085372924805,1.0,19.0,0.9514634013175964,2.0
16.0,11.0,398.16636657714844,1028.146499633789,1.0,11.0,0.9102556705474854,2.0
16.0,11.0,640.3450126647949,40.27561950683594,1.0,19.0,0.9085686206817627,2.0
16.0,11.0,266.1086540222168,938.5652542114258,1.0,12.0,0.9396287798881531,2.0
16.0,11.0,342.51872634887695,898.6500587463379,0.9999998807907104,9.0,0.9497244358062744,2.0
16.0,11.0,36.58644485473633,278.07579040527344,0.9999998807907104,21.0,0.9622770547866821,2.0
16.0,11.0,457.82981300354004,913.9543991088867,0.9999988079071045,18.0,0.9243011474609375,2.0
16.0,11.0,200.10852432250977,624.2543411254883,0.9999974966049194,19.0,0.9297075271606445,2.0
16.0,11.0,838.0919876098633,575.4127197265625,0.9999934434890747,20.0,0.909822940826416,2.0
16.0,11.0,480.6339569091797,767.5045585632324,0.9999924898147583,13.0,0.9006955027580261,2.0
16.0,11.0,946.5106353759766,513.3385276794434,0.9999915361404419,16.0,0.9140515327453613,2.0
16.0,11.0,877.5151252746582,359.2621955871582,0.999976634979248,20.0,0.9353444576263428,2.0
16.0,11.0,632.0004844665527,196.69850158691406,0.9999688863754272,20.0,0.9338487386703491,2.0
16.0,11.0,789.7574138641357,780.8968105316162,0.9999669790267944,20.0,0.9138561487197876,2.0
16.0,11.0,104.08646392822266,223.9132194519043,0.9999643564224243,12.0,0.9492062330245972,2.0
16.0,11.0,671.9799900054932,420.9538459777832,0.999948263168335,22.0,0.929819643497467,2.0
16.0,11.0,726.215503692627,632.3467788696289,0.9999462366104126,20.0,0.9264650344848633,2.0
16.0,11.0,132.1718292236328,758.6338500976562,0.9999337196350098,17.0,0.9156270027160645,2.0
16.0,11.0,523.7538185119629,1034.5405578613281,0.9998778104782104,18.0,0.9131526947021484,2.0
16.0,11.0,947.9579982757568,357.49462890625,0.9998229146003723,12.0,0.9426286220550537,2.0
16.0,11.0,640.1430053710938,433.3582134246826,0.9997105002403259,18.0,0.9348877668380737,2.0
17.0,11.0,1081.962947845459,290.3826332092285,1.0,19.0,0.9590574502944946,2.0
17.0,11.0,257.53782844543457,936.2837562561035,1.0,15.0,0.905869722366333,2.0
17.0,11.0,322.5472412109375,529.3886222839355,1.0,19.0,0.9409893751144409,2.0
17.0,11.0,192.11648559570312,624.067626953125,1.0,17.0,0.9145691394805908,2.0
17.0,11.0,285.49564361572266,719.3972663879395,1.0,13.0,0.9370304346084595,2.0
17.0,11.0,782.2711753845215,782.7040557861328,0.9999998807907104,16.0,0.9122672080993652,2.0
17.0,11.0,878.7743110656738,362.48468017578125,0.9999998807907104,15.0,0.9151884317398071,2.0
17.0,11.0,488.5465393066406,762.0980415344238,0.9999996423721313,16.0,0.9213505387306213,2.0
17.0,11.0,643.5657291412354,39.12834930419922,0.9999995231628418,18.0,0.9128744602203369,2.0
17.0,11.0,612.3674926757812,128.39694595336914,0.9999991655349731,18.0,0.9297040700912476,2.0
17.0,11.0,837.7105140686035,664.2047004699707,0.999998927116394,19.0,0.9212316870689392,2.0
17.0,11.0,418.2663879394531,1025.8038730621338,0.9999969005584717,10.0,0.9037870168685913,2.0
17.0,11.0,608.185619354248,833.7219276428223,0.9999960660934448,24.0,0.921183705329895,2.0
17.0,11.0,833.6037197113037,575.9404449462891,0.9999923706054688,25.0,0.939225435256958,2.0
17.0,11.0,1082.1203842163086,850.1845741271973,0.9999877214431763,21.0,0.9539747834205627,2.0
17.0,11.0,248.1244125366211,987.9811420440674,0.9999830722808838,14.0,0.9291719198226929,2.0
17.0,11.0,476.9055862426758,770.3132057189941,0.9999808073043823,10.0,0.9311681985855103,2.0
17.0,11.0,774.3781433105469,172.88521194458008,0.9999775886535645,18.0,0.9270049333572388,2.0
17.0,11.0,470.4881057739258,378.06035232543945,0.9999679327011108,19.0,0.9602550268173218,2.0
17.0,11.0,659.6179637908936,635.2190608978271,0.9999568462371826,16.0,0.9197285175323486,2.0
17.0,11.0,273.71163177490234,724.1465873718262,0.9999531507492065,32.0,0.9336718320846558,2.0
17.0,11.0,846.294002532959,999.8625717163086,0.9999383687973022,23.0,0.9620438814163208,2.0
17.0,11.0,457.36817359924316,917.1679821014404,0.9999352693557739,12.0,0.9268499612808228,2.0
17.0,11.0,247.6599464416504,513.3156433105469,0.9999352693557739,17.0,0.9633510112762451,2.0
17.0,11.0,342.00828552246094,902.4807319641113,0.999933123588562,15.0,0.9416431188583374,2.0
17.0,11.0,445.88077545166016,503.4630928039551,0.9999274015426636,22.0,0.9360764622688293,2.0
17.0,11.0,259.1141052246094,401.38429832458496,0.9999206066131592,16.0,0.920197606086731,2.0
17.0,11.0,950.2495536804199,516.4074974060059,0.9999034404754639,18.0,0.9064390659332275,2.0
17.0,11.0,592.0828399658203,241.08548736572266,0.9998965263366699,19.0,0.9504824876785278,2.0
17.0,11.0,838.0163078308105,797.5526847839355,0.9998807907104492,17.0,0.9065139293670654,2.0
17.0,11.0,349.879150390625,684.2259712219238,0.9998792409896851,20.0,0.9053800702095032,2.0
17.0,11.0,978.1851844787598,806.4004325866699,0.9995520710945129,17.0,0.9417306184768677,2.0
18.0,11.0,32.83671569824219,279.7511558532715,1.0,21.0,0.9566332697868347,2.0
18.0,11.0,228.43915939331055,604.6751098632812,1.0,27.0,0.9336745738983154,2.0
18.0,11.0,430.249698638916,949.4969615936279,1.0,15.0,0.9245154857635498,2.0
18.0,11.0,846.3937377929688,877.3127593994141,1.0,23.0,0.9346352815628052,2.0
18.0,11.0,386.06834411621094,1026.3946723937988,0.9999995231628418,12.0,0.9442963600158691,2.0
18.0,11.0,979.8298645019531,544.9052391052246,0.9999992847442627,20.0,0.9055649638175964,2.0
18.0,11.0,262.43189239501953,837.7528343200684,0.9999991655349731,16.0,0.9057292938232422,2.0
18.0,11.0,318.2122611999512,548.1310653686523,0.9999983310699463,15.0,0.925910234451294,2.0
18.0,11.0,96.11898803710938,593.2593727111816,0.9999983310699463,15.0,0.9223583936691284,2.0
18.0,11.0,745.9776248931885,127.78495788574219,0.9999916553497314,13.0,0.9028507471084595,2.0
18.0,11.0,893.8214530944824,769.6089839935303,0.9999890327453613,17.0,0.944922924041748,2.0
18.0,11.0,88.33788299560547,243.27113914489746,0.9998983144760132,18.0,0.9488893151283264,2.0
18.0,11.0,741.8837909698486,159.01217651367188,0.9998842477798462,22.0,0.9428415298461914,2.0
18.0,11.0,671.5442752838135,537.6400756835938,0.9998657703399658,13.0,0.9314322471618652,2.0
18.0,11.0,798.0580787658691,733.1850986480713,0.9998352527618408,22.0,0.9368257522583008,2.0
18.0,11.0,741.497615814209,726.4202651977539,0.9998151659965515,16.0,0.9212214350700378,2.0
18.0,11.0,124.83222961425781,212.3028793334961,0.9996165037155151,20.0,0.9204474091529846,2.0
19.0,11.0,253.97269248962402,723.1639366149902,1.0,18.0,0.9348839521408081,2.0
19.0,11.0,326.6459426879883,564.9277076721191,1.0,13.0,0.9414242506027222,2.0
19.0,11.0,619.5204162597656,196.3971290588379,1.0,15.0,0.9468489289283752,2.0
19.0,11.0,204.32079696655273,701.2287292480469,1.0,16.0,0.9281059503555298,2.0
19.0,11.0,492.3412971496582,781.6901531219482,1.0,19.0,0.9280644655227661,2.0
19.0,11.0,938.4033737182617,893.9759178161621,0.9999998807907104,13.0,0.9444870948791504,2.0
19.0,11.0,333.86701583862305,414.15568923950195,0.9999998807907104,22.0,0.9321868419647217,2.0
19.0,11.0,425.57691764831543,512.2425994873047,0.9999998807907104,14.0,0.9456804990768433,2.0
19.0,11.0,1007.4009838104248,274.07482147216797,0.9999998807907104,19.0,0.9550885558128357,2.0
19.0,11.0,346.0670928955078,661.1869621276855,0.9999997615814209,17.0,0.9075137972831726,2.0
19.0,11.0,240.04993438720703,709.3549900054932,0.9999988079071045,15.0,0.9068304896354675,2.0
19.0,11.0,548.1926193237305,1032.2750549316406,0.9999971389770508,16.0,0.9113515615463257,2.0
19.0,11.0,777.5906734466553,806.4965057373047,0.9999933242797852,18.0,0.918045699596405,2.0
19.0,11.0,672.087963104248,1074.445713043213,0.9999896287918091,25.0,0.9545760154724121,2.0
19.0,11.0,905.9772682189941,676.0988121032715,0.9999834299087524,21.0,0.9086413383483887,2.0
19.0,11.0,692.3151893615723,542.4961624145508,0.9999822378158569,15.0,0.9710870981216431,2.0
19.0,11.0,632.0317535400391,193.04531860351562,0.9999667406082153,31.0,0.9093867540359497,2.0
19.0,11.0,406.5896110534668,1024.8085670471191,0.9998304843902588,12.0,0.90946364402771,2.0
19.0,11.0,421.9469337463379,928.2351493835449,0.9997379183769226,15.0,0.9452446699142456,2.0
19.0,11.0,830.3388710021973,874.3683662414551,0.999450147151947,12.0,0.9468904733657837,2.0
20.0,11.0,314.0720748901367,555.62038230896,1.0,17.0,0.9203352332115173,2.0
20.0,11.0,484.83355712890625,783.4041213989258,1.0,25.0,0.9341459274291992,2.0
20.0,11.0,248.25413131713867,731.0056915283203,1.0,20.0,0.9698822498321533,2.0
20.0,11.0,192.42632293701172,707.0453109741211,1.0,23.0,0.9102994203567505,2.0
20.0,11.0,631.7969017028809,188.9593505859375,1.0,20.0,0.9139063954353333,2.0
20.0,11.0,35.74616622924805,850.7286262512207,0.9999997615814209,16.0,0.9031363725662231,2.0
20.0,11.0,547.6459541320801,1028.0987930297852,0.9999995231628418,12.0,0.9199905395507812,2.0
20.0,11.0,227.67701530456543,603.6310520172119,0.9999995231628418,17.0,0.9367917776107788,2.0
20.0,11.0,865.6755962371826,188.49385833740234,0.9999991655349731,19.0,0.9092578887939453,2.0
20.0,11.0,60.38007736206055,846.2823638916016,0.9999966621398926,19.0,0.9044623374938965,2.0
20.0,11.0,512.6587066650391,208.36452102661133,0.9999963045120239,22.0,0.9067782163619995,2.0
20.0,11.0,691.8372230529785,547.6818389892578,0.9999959468841553,16.0,0.9562017917633057,2.0
20.0,11.0,845.9322319030762,659.5992889404297,0.99998939037323,17.0,0.9276055097579956,2.0
20.0,11.0,374.00922775268555,1021.4625549316406,0.9999891519546509,26.0,0.9110372066497803,2.0
20.0,11.0,834.301685333252,898.3154182434082,0.9999864101409912,18.0,0.9120844602584839,2.0
20.0,11.0,349.7080364227295,1020.5033493041992,0.9999837875366211,18.0,0.9352090358734131,2.0
20.0,11.0,946.3228302001953,898.0836296081543,0.9999750852584839,14.0,0.9417145252227783,2.0
20.0,11.0,285.92270851135254,997.8907699584961,0.9999512434005737,19.0,0.9052823781967163,2.0
20.0,11.0,834.2577171325684,188.55066680908203,0.9999462366104126,13.0,0.9454525709152222,2.0
20.0,11.0,326.38862228393555,414.9275932312012,0.9999068975448608,21.0,0.909332811832428,2.0
20.0,11.0,1010.4289970397949,282.01482009887695,0.9998418092727661,23.0,0.918286144733429,2.0
20.0,11.0,591.9500312805176,952.6217651367188,0.9995200634002686,22.0,0.9234886765480042,2.0
21.0,11.0,261.7921829223633,434.45344161987305,1.0,20.0,0.9428473711013794,2.0
21.0,11.0,421.8340301513672,512.3199501037598,1.0,17.0,0.9405180215835571,2.0
21.0,11.0,607.4663600921631,128.52129745483398,1.0,17.0,0.9520629644393921,2.0
21.0,11.0,421.54651641845703,944.0671348571777,1.0,7.0,0.942084789276123,2.0
21.0,11.0,952.0226211547852,186.64113235473633,1.0,21.0,0.9393852353096008,2.0
21.0,11.0,500.28283309936523,818.2337913513184,1.0,29.0,0.9459051489830017,2.0
21.0,11.0,227.4246063232422,717.9045295715332,1.0,16.0,0.9269236922264099,2.0
21.0,11.0,938.6401519775391,184.10472106933594,0.9999997615814209,13.0,0.9551222324371338,2.0
21.0,11.0,289.54252433776855,919.6221504211426,0.9999995231628418,18.0,0.9632519483566284,2.0
21.0,11.0,743.0781936645508,524.3058319091797,0.9999992847442627,20.0,0.9261153936386108,2.0
21.0,11.0,408.91956901550293,494.9337635040283,0.9999978542327881,11.0,0.9561159610748291,2.0
21.0,11.0,469.9252681732178,778.1778831481934,0.999991774559021,11.0,0.9515560865402222,2.0
21.0,11.0,623.2513847351074,132.4460563659668,0.9999395608901978,20.0,0.937167763710022,2.0
21.0,11.0,956.0687065124512,714.3121109008789,0.9999135732650757,17.0,0.9120382070541382,2.0
21.0,11.0,88.07365417480469,603.4635562896729,0.9998745918273926,16.0,0.9144194722175598,2.0
21.0,11.0,1029.7201194763184,890.931037902832,0.9997957348823547,18.0,0.9225202798843384,2.0
21.0,11.0,612.5961761474609,846.6351852416992,0.999777615070343,14.0,0.9270257949829102,2.0
21.0,11.0,874.3949699401855,664.3733177185059,0.9996700286865234,16.0,0.9403163194656372,2.0
22.0,11.0,390.2820739746094,953.5623092651367,1.0,22.0,0.9199211597442627,2.0
22.0,11.0,425.66296005249023,942.1763935089111,1.0,21.0,0.9320053458213806,2.0
22.0,11.0,409.5879249572754,1076.2531547546387,1.0,19.0,0.9174661040306091,2.0
22.0,11.0,207.75235748291016,731.0982933044434,0.9999997615814209,9.0,0.9309225678443909,2.0
22.0,11.0,152.34373474121094,733.5807132720947,0.9999992847442627,26.0,0.9100402593612671,2.0
22.0,11.0,216.26508712768555,734.2893257141113,0.9999980926513672,18.0,0.930060863494873,2.0
22.0,11.0,492.1362953186035,817.9376182556152,0.999997615814209,12.0,0.9546715021133423,2.0
22.0,11.0,599.7470035552979,862.9997253417969,0.9999945163726807,16.0,0.9025037288665771,2.0
22.0,11.0,1008.4646072387695,763.216796875,0.9999611377716064,18.0,0.9217015504837036,2.0
22.0,11.0,338.69798278808594,450.46341705322266,0.9999560117721558,21.0,0.9096804857254028,2.0
22.0,11.0,857.9453735351562,906.4054107666016,0.9999314546585083,17.0,0.9193345308303833,2.0
22.0,11.0,913.6422023773193,679.6640701293945,0.9999172687530518,13.0,0.9079030752182007,2.0
22.0,11.0,837.2381038665771,730.6426315307617,0.9999136924743652,19.0,0.907987117767334,2.0
22.0,11.0,643.0030364990234,931.443681716919,0.9998958110809326,19.0,0.9404261112213135,2.0
22.0,11.0,993.960527420044,308.87136459350586,0.9998599290847778,17.0,0.9499775171279907,2.0
22.0,11.0,789.451473236084,987.295036315918,0.9998531341552734,19.0,0.9292382001876831,2.0
22.0,11.0,651.8123168945312,901.0899600982666,0.9998338222503662,24.0,0.9331156611442566,2.0
22.0,11.0,968.2346000671387,79.79390335083008,0.9998239874839783,15.0,0.96232008934021,2.0
22.0,11.0,484.06859588623047,570.8720302581787,0.9997923970222473,7.0,0.9172676801681519,2.0
22.0,11.0,774.1277885437012,484.94153213500977,0.9997310042381287,22.0,0.9228776693344116,2.0
22.0,11.0,321.46188735961914,652.5308876037598,0.9997007846832275,15.0,0.9103597402572632,2.0
